monitoringResource,org:resource,activityNameNL,concept:name,question,dateFinished,action_code,activityNameEN,planned,lifecycle:transition,time:timestamp,case:Includes_subCases,case:concept:name,case:Responsible_actor,case:endDate,case:caseStatus,case:parts,case:caseProcedure,case:last_phase,case:case_type,case:startDate,case:requestComplete,case:SUMleges,case:IDofConceptCase,case:termName,case:landRegisterID,dueDate,dateStop
560458,560532,verlengen proceduretermijn,06_VD_010,False,2011-08-15 11:56:41+00:00,06_VD_010,extend procedure term,2011-04-13 16:45:03+00:00,complete,2011-08-15 09:47:16+00:00,N,3753349,560458,2011-10-04 10:11:55+00:00,G,"Milieu (vergunning),Gebiedsbescherming",Uitgebreid,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,,3753623.0,,,,
560458,560532,aanmaken besluit omgevingsvergunning,01_HOOFD_490_1,EMPTY,2011-08-15 11:56:41+00:00,01_HOOFD_490_1,creating environmental permit decision,,complete,2011-08-15 09:47:16+00:00,N,3753349,560458,2011-10-04 10:11:55+00:00,G,"Milieu (vergunning),Gebiedsbescherming",Uitgebreid,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,,3753623.0,,,,
560458,560532,registreren datum besluit omgevingsvergunning,01_HOOFD_490_3,EMPTY,2011-08-15 11:56:41+00:00,01_HOOFD_490_3,register date environmental permit decision,2011-08-16 09:47:19+00:00,complete,2011-08-15 09:47:19+00:00,N,3753349,560458,2011-10-04 10:11:55+00:00,G,"Milieu (vergunning),Gebiedsbescherming",Uitgebreid,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,,3753623.0,,,,
560458,560532,genereren beschikking omgevingsvergunning,01_HOOFD_490_2,EMPTY,2011-08-15 11:56:39+00:00,01_HOOFD_490_2,generating decision environmental permit,2011-08-16 09:47:17+00:00,complete,2011-08-15 09:47:19+00:00,N,3753349,560458,2011-10-04 10:11:55+00:00,G,"Milieu (vergunning),Gebiedsbescherming",Uitgebreid,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,,3753623.0,,,,
560458,560532,invoeren verzenddatum beschikking omgevingsvergunning,01_HOOFD_510_2,EMPTY,2011-08-15 11:56:39+00:00,01_HOOFD_510_2,enter senddate decision environmental permit,2011-08-16 09:47:22+00:00,complete,2011-08-15 09:47:22+00:00,N,3753349,560458,2011-10-04 10:11:55+00:00,G,"Milieu (vergunning),Gebiedsbescherming",Uitgebreid,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,,3753623.0,,,,
560458,560532,afschrift beschikking omgevingsvergunning aan belanghebbenden,01_HOOFD_510_1,EMPTY,2011-08-15 11:56:39+00:00,01_HOOFD_510_1,transcript decision environmental permit to stakeholders,2011-08-16 09:47:20+00:00,complete,2011-08-15 09:47:22+00:00,N,3753349,560458,2011-10-04 10:11:55+00:00,G,"Milieu (vergunning),Gebiedsbescherming",Uitgebreid,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,,3753623.0,,,,
560458,560532,genereren publicatiedocument beschikking omgevingsvergunning,01_HOOFD_520,EMPTY,2011-08-15 11:56:39+00:00,01_HOOFD_520,generate publication document decision environmental permit,2011-08-16 09:56:28+00:00,complete,2011-08-15 09:56:33+00:00,N,3753349,560458,2011-10-04 10:11:55+00:00,G,"Milieu (vergunning),Gebiedsbescherming",Uitgebreid,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,,3753623.0,,,,
560458,560532,registreren datum publicatie beschikking omgevingsvergunning,01_HOOFD_530,EMPTY,2011-08-15 11:56:39+00:00,01_HOOFD_530,enter date publication decision environmental permit,2011-08-16 09:56:33+00:00,complete,2011-08-18 22:00:00+00:00,N,3753349,560458,2011-10-04 10:11:55+00:00,G,"Milieu (vergunning),Gebiedsbescherming",Uitgebreid,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,,3753623.0,,,,
560458,560532,beroep ingesteld,01_BB_630,False,2011-10-04 12:12:16+00:00,01_BB_630,appeal logded,2011-08-16 09:56:37+00:00,complete,2011-10-04 10:11:48+00:00,N,3753349,560458,2011-10-04 10:11:55+00:00,G,"Milieu (vergunning),Gebiedsbescherming",Uitgebreid,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,,3753623.0,,,,
560458,560532,bestreden beschikking aangetast,01_BB_730,False,2011-10-04 12:12:16+00:00,01_BB_730,contested decision affected,2011-10-05 10:11:48+00:00,complete,2011-10-04 10:11:54+00:00,N,3753349,560458,2011-10-04 10:11:55+00:00,G,"Milieu (vergunning),Gebiedsbescherming",Uitgebreid,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,,3753623.0,,,,
560458,560532,instellen besluitfase: oorspronkelijk besluit,01_BB_770,EMPTY,2011-10-04 12:12:16+00:00,01_BB_770,set phase: phase permitting irrevocable,,complete,2011-10-04 10:11:54+00:00,N,3753349,560458,2011-10-04 10:11:55+00:00,G,"Milieu (vergunning),Gebiedsbescherming",Uitgebreid,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,,3753623.0,,,,
560458,560532,registratie einddatum,01_HOOFD_790,EMPTY,2011-10-04 12:12:16+00:00,01_HOOFD_790,register deadline,,complete,2011-10-04 10:11:55+00:00,N,3753349,560458,2011-10-04 10:11:55+00:00,G,"Milieu (vergunning),Gebiedsbescherming",Uitgebreid,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,,3753623.0,,,,
560458,560532,zaak afsluiten,01_HOOFD_800,EMPTY,2011-10-04 12:12:16+00:00,01_HOOFD_800,close case,,complete,2011-10-04 10:12:00+00:00,N,3753349,560458,2011-10-04 10:11:55+00:00,G,"Milieu (vergunning),Gebiedsbescherming",Uitgebreid,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,,3753623.0,,,,
560458,560532,registratie datum binnenkomst aanvraag,01_HOOFD_010,EMPTY,2012-01-25 09:59:06+00:00,01_HOOFD_010,register submission date request,2011-02-22 13:22:01+00:00,complete,2011-02-16 23:00:00+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560532,invoeren verzenddatum ontvangstbevestiging,01_HOOFD_030_2,EMPTY,2012-01-25 09:59:06+00:00,01_HOOFD_030_2,enter senddate acknowledgement,2011-02-22 13:34:25+00:00,complete,2011-02-20 23:00:00+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560532,fase aanvraag ontvangen,01_HOOFD_015,EMPTY,2012-01-25 09:59:06+00:00,01_HOOFD_015,phase application received,,complete,2011-02-21 13:27:26+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560532,ontvangst via OLO,01_HOOFD_020,True,2012-01-25 09:59:06+00:00,01_HOOFD_020,reception through OLO,2011-02-22 13:27:27+00:00,complete,2011-02-21 13:27:30+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560532,versturen ontvangstbevestiging,01_HOOFD_030_1,EMPTY,2012-01-25 09:59:06+00:00,01_HOOFD_030_1,send confirmation receipt,2011-02-22 13:27:30+00:00,complete,2011-02-21 13:34:25+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,2011-02-25 13:27:30+00:00,
560458,560532,doorsturen aan bevoegd gezag,01_HOOFD_040,False,2012-01-25 09:59:06+00:00,01_HOOFD_040,forward to the competent authority,2011-02-22 13:34:31+00:00,complete,2011-02-21 13:34:35+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560532,reguliere procedure zonder MER,01_HOOFD_060,True,2012-01-25 09:59:06+00:00,01_HOOFD_060,regular procedure without MER,2011-02-22 13:34:35+00:00,complete,2011-02-21 13:34:39+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560458,invoeren verzenddatum procedurebevestiging,01_HOOFD_065_2,EMPTY,2012-01-25 09:59:06+00:00,01_HOOFD_065_2,enter senddate procedure confirmation,2011-02-23 09:03:57+00:00,complete,2011-02-21 23:00:00+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560458,procedurebevestiging versturen,01_HOOFD_065_1,EMPTY,2012-01-25 09:59:06+00:00,01_HOOFD_065_1,send procedure confirmation,,complete,2011-02-22 09:03:57+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560458,termijn opschorten,01_HOOFD_540,False,2012-01-25 09:59:06+00:00,01_HOOFD_540,suspend term,,complete,2011-02-22 09:04:04+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560458,registratie datum publicatie ingekomen aanvraag,01_HOOFD_100,EMPTY,2012-01-25 09:59:06+00:00,01_HOOFD_100,registrer date of publishing received request,2011-02-23 09:04:01+00:00,complete,2011-02-22 09:04:05+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560458,beeindigen op verzoek,05_EIND_010,False,2012-01-25 09:59:06+00:00,05_EIND_010,terminate on request,2011-02-23 09:04:01+00:00,complete,2011-02-22 09:04:15+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560458,aanvrager is belanghebbende,01_HOOFD_050,True,2012-01-25 09:59:06+00:00,01_HOOFD_050,applicant is stakeholder,2011-02-23 09:04:01+00:00,complete,2011-02-22 09:04:18+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560458,WAW vergunningsaspect,01_HOOFD_130,False,2012-01-25 09:59:06+00:00,01_HOOFD_130,WAW permit aspect,2011-02-23 09:04:01+00:00,complete,2011-02-22 09:04:21+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560458,behandelen deelzaken volledigheid,01_HOOFD_110,EMPTY,2012-01-25 09:59:06+00:00,01_HOOFD_110,treat subcases completeness,,complete,2011-02-22 09:04:22+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560458,deelzaken volledigheid afgerond,01_HOOFD_120,EMPTY,2012-01-25 09:59:06+00:00,01_HOOFD_120,subcases completeness completed,2011-02-23 09:04:22+00:00,complete,2011-02-22 09:04:24+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560458,registratie datum publicatie ingekomen aanvraag,01_HOOFD_100,EMPTY,2012-01-25 09:59:06+00:00,01_HOOFD_100,registrer date of publishing received request,2011-02-23 09:04:05+00:00,complete,2011-02-24 23:00:00+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560519,verlengen proceduretermijn,06_VD_010,False,2012-01-25 09:59:06+00:00,06_VD_010,extend procedure term,2011-02-23 09:04:01+00:00,complete,2011-03-10 08:58:35+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560519,procedure verandering,01_HOOFD_180,False,2012-01-25 09:59:06+00:00,01_HOOFD_180,procedure change,,complete,2011-03-10 08:59:05+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560519,aanvraag volledig,01_HOOFD_200,True,2012-01-25 09:59:06+00:00,01_HOOFD_200,request complete,2011-03-11 08:59:05+00:00,complete,2011-03-10 08:59:24+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560519,fase aanvraag ontvankelijk,01_HOOFD_205,EMPTY,2012-01-25 09:59:06+00:00,01_HOOFD_205,phase application receptive,,complete,2011-03-10 08:59:24+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560519,brief in behandeling versturen,01_HOOFD_205,False,2012-01-25 09:59:06+00:00,01_HOOFD_205,send letter in progress,,complete,2011-03-10 08:59:36+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560519,behandelen deelzaken inhoudelijkheid,01_HOOFD_250,EMPTY,2012-01-25 09:59:06+00:00,01_HOOFD_250,treat subcases content,,complete,2011-03-10 08:59:42+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560519,deelzaken inhoudelijkheid afgerond,01_HOOFD_260,EMPTY,2012-01-25 09:59:06+00:00,01_HOOFD_260,completed subcases content,2011-03-11 08:59:42+00:00,complete,2011-03-10 08:59:55+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560519,WAW vergunningsaspect,01_HOOFD_270,False,2012-01-25 09:59:06+00:00,01_HOOFD_270,WAW permit aspect,2011-03-11 08:59:36+00:00,complete,2011-03-10 09:00:02+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560519,activiteiten reguliere procedure,01_HOOFD_330,False,2012-01-25 09:59:06+00:00,01_HOOFD_330,activities regular procedure,2011-03-11 09:00:02+00:00,complete,2011-03-10 09:00:46+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560519,artikel 34 WABO van toepassing,09_AH_I_010,False,2012-01-25 09:59:06+00:00,09_AH_I_010,article 34  WABO applies,2011-03-11 09:00:46+00:00,complete,2011-03-10 09:01:16+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560519,inhoudelijke beoordeling afgerond,01_HOOFD_370,EMPTY,2012-01-25 09:59:06+00:00,01_HOOFD_370,assessment of content completed,2011-03-11 09:01:16+00:00,complete,2011-03-10 09:01:21+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560519,fase advies bekend,01_HOOFD_375,EMPTY,2012-01-25 09:59:06+00:00,01_HOOFD_375,phase advice known,,complete,2011-03-10 09:01:21+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560519,weigeringsgrond,01_HOOFD_380,False,2012-01-25 09:59:06+00:00,01_HOOFD_380,grounds for refusal,2011-03-11 09:01:21+00:00,complete,2011-03-10 09:01:26+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560519,belanghebbenden zienswijzen vragen,01_HOOFD_430,False,2012-01-25 09:59:06+00:00,01_HOOFD_430,ask stakeholders views,2011-03-11 09:01:26+00:00,complete,2011-03-10 09:01:36+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560519,aanhoudingsgrond van toepassing,01_HOOFD_470,False,2012-01-25 09:59:06+00:00,01_HOOFD_470,suspension ground applicable,2011-03-11 09:01:36+00:00,complete,2011-03-10 09:01:40+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560519,van rechtswege,01_HOOFD_480,False,2012-01-25 09:59:06+00:00,01_HOOFD_480,by law,2011-03-11 09:01:40+00:00,complete,2011-03-10 09:01:45+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560519,aanmaken besluit omgevingsvergunning,01_HOOFD_490_1,EMPTY,2012-01-25 09:59:06+00:00,01_HOOFD_490_1,creating environmental permit decision,,complete,2011-03-10 09:01:45+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560530,genereren beschikking omgevingsvergunning,01_HOOFD_490_2,EMPTY,2012-01-25 09:59:06+00:00,01_HOOFD_490_2,generating decision environmental permit,2011-03-11 09:01:45+00:00,complete,2011-03-10 11:25:02+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560530,registreren datum publicatie beschikking omgevingsvergunning,01_HOOFD_530,EMPTY,2012-01-25 09:59:06+00:00,01_HOOFD_530,enter date publication decision environmental permit,2011-03-16 18:42:14+00:00,complete,2011-03-14 23:00:00+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560530,registreren datum besluit omgevingsvergunning,01_HOOFD_490_3,EMPTY,2012-01-25 09:59:06+00:00,01_HOOFD_490_3,register date environmental permit decision,2011-03-11 11:25:02+00:00,complete,2011-03-14 23:00:00+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560530,invoeren verzenddatum beschikking omgevingsvergunning,01_HOOFD_510_2,EMPTY,2012-01-25 09:59:06+00:00,01_HOOFD_510_2,enter senddate decision environmental permit,2011-03-16 18:42:08+00:00,complete,2011-03-14 23:00:00+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560530,afschrift beschikking omgevingsvergunning aan belanghebbenden,01_HOOFD_510_1,EMPTY,2012-01-25 09:59:06+00:00,01_HOOFD_510_1,transcript decision environmental permit to stakeholders,2011-03-16 18:42:06+00:00,complete,2011-03-15 18:42:08+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560530,genereren publicatiedocument beschikking omgevingsvergunning,01_HOOFD_520,EMPTY,2012-01-25 09:59:06+00:00,01_HOOFD_520,generate publication document decision environmental permit,2011-03-16 18:42:12+00:00,complete,2011-03-15 18:42:13+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560530,bezwaar tegen beschikking ingediend,01_BB_540,False,2012-01-25 09:59:06+00:00,01_BB_540,objection lodged against decision,2011-03-16 18:42:17+00:00,complete,2012-01-25 08:58:56+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560530,instellen besluitfase: oorspronkelijk besluit,01_BB_770,EMPTY,2012-01-25 09:59:06+00:00,01_BB_770,set phase: phase permitting irrevocable,,complete,2012-01-25 08:58:56+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560530,registratie einddatum,01_HOOFD_810,EMPTY,2012-01-25 09:59:05+00:00,01_HOOFD_810,register deadline,,complete,2012-01-25 08:58:58+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560530,zaak afsluiten,01_HOOFD_820,EMPTY,2012-01-25 09:59:06+00:00,01_HOOFD_820,close case,,complete,2012-01-25 08:59:04+00:00,J,3766695,560458,2012-01-25 08:58:58+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,75.87,,,,,
560458,560530,registratie datum binnenkomst aanvraag,01_HOOFD_010,EMPTY,2011-06-21 11:30:04+00:00,01_HOOFD_010,register submission date request,2011-02-23 09:59:31+00:00,complete,2011-02-16 23:00:00+00:00,J,3771484,560458,2011-06-19 22:00:00+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,801.8616,,,,,
560458,560530,invoeren verzenddatum ontvangstbevestiging,01_HOOFD_030_2,EMPTY,2011-06-21 11:30:04+00:00,01_HOOFD_030_2,enter senddate acknowledgement,2011-02-23 10:16:43+00:00,complete,2011-02-21 23:00:00+00:00,J,3771484,560458,2011-06-19 22:00:00+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,801.8616,,,,,
560458,560530,fase aanvraag ontvangen,01_HOOFD_015,EMPTY,2011-06-21 11:30:04+00:00,01_HOOFD_015,phase application received,,complete,2011-02-22 10:01:27+00:00,J,3771484,560458,2011-06-19 22:00:00+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,801.8616,,,,,
560458,560530,ontvangst via OLO,01_HOOFD_020,True,2011-06-21 11:30:04+00:00,01_HOOFD_020,reception through OLO,2011-02-23 10:01:27+00:00,complete,2011-02-22 10:01:31+00:00,J,3771484,560458,2011-06-19 22:00:00+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,801.8616,,,,,
560458,560530,versturen ontvangstbevestiging,01_HOOFD_030_1,EMPTY,2011-06-21 11:30:04+00:00,01_HOOFD_030_1,send confirmation receipt,2011-02-23 10:01:31+00:00,complete,2011-02-22 10:16:43+00:00,J,3771484,560458,2011-06-19 22:00:00+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,801.8616,,,,2011-02-26 10:01:31+00:00,
560458,560458,doorsturen aan bevoegd gezag,01_HOOFD_040,False,2011-06-21 11:30:04+00:00,01_HOOFD_040,forward to the competent authority,2011-02-23 10:16:47+00:00,complete,2011-02-22 17:24:31+00:00,J,3771484,560458,2011-06-19 22:00:00+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,801.8616,,,,,
560458,560458,reguliere procedure zonder MER,01_HOOFD_060,True,2011-06-21 11:30:04+00:00,01_HOOFD_060,regular procedure without MER,2011-02-23 17:24:31+00:00,complete,2011-02-22 17:24:35+00:00,J,3771484,560458,2011-06-19 22:00:00+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,801.8616,,,,,
560458,560458,procedurebevestiging versturen,01_HOOFD_065_1,EMPTY,2011-06-21 11:30:04+00:00,01_HOOFD_065_1,send procedure confirmation,,complete,2011-02-22 17:26:08+00:00,J,3771484,560458,2011-06-19 22:00:00+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,801.8616,,,,,
560458,560458,termijn opschorten,01_HOOFD_540,False,2011-06-21 11:30:04+00:00,01_HOOFD_540,suspend term,,complete,2011-02-22 17:26:13+00:00,J,3771484,560458,2011-06-19 22:00:00+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,801.8616,,,,,
560458,560458,beeindigen op verzoek,05_EIND_010,False,2011-06-21 11:30:04+00:00,05_EIND_010,terminate on request,2011-02-23 17:26:10+00:00,complete,2011-02-22 17:26:17+00:00,J,3771484,560458,2011-06-19 22:00:00+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,801.8616,,,,,
560458,560458,aanvrager is belanghebbende,01_HOOFD_050,True,2011-06-21 11:30:04+00:00,01_HOOFD_050,applicant is stakeholder,2011-02-23 17:26:10+00:00,complete,2011-02-22 17:26:19+00:00,J,3771484,560458,2011-06-19 22:00:00+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,801.8616,,,,,
560458,560458,WAW vergunningsaspect,01_HOOFD_130,False,2011-06-21 11:30:04+00:00,01_HOOFD_130,WAW permit aspect,2011-02-23 17:26:10+00:00,complete,2011-02-22 17:26:22+00:00,J,3771484,560458,2011-06-19 22:00:00+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,801.8616,,,,,
560458,560458,deelzaken volledigheid afgerond,01_HOOFD_120,EMPTY,2011-06-21 11:30:04+00:00,01_HOOFD_120,subcases completeness completed,2011-02-23 17:26:24+00:00,complete,2011-02-22 17:26:24+00:00,J,3771484,560458,2011-06-19 22:00:00+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,801.8616,,,,,
560458,560458,behandelen deelzaken volledigheid,01_HOOFD_110,EMPTY,2011-06-21 11:30:04+00:00,01_HOOFD_110,treat subcases completeness,,complete,2011-02-22 17:26:24+00:00,J,3771484,560458,2011-06-19 22:00:00+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,801.8616,,,,,
560458,560458,registratie datum publicatie ingekomen aanvraag,01_HOOFD_100,EMPTY,2011-06-21 11:30:04+00:00,01_HOOFD_100,registrer date of publishing received request,2011-02-23 17:26:10+00:00,complete,2011-02-22 17:26:29+00:00,J,3771484,560458,2011-06-19 22:00:00+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,801.8616,,,,,
560458,560458,invoeren verzenddatum procedurebevestiging,01_HOOFD_065_2,EMPTY,2011-06-21 11:30:04+00:00,01_HOOFD_065_2,enter senddate procedure confirmation,2011-02-23 17:26:08+00:00,complete,2011-02-22 23:00:00+00:00,J,3771484,560458,2011-06-19 22:00:00+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,801.8616,,,,,
560458,560458,registratie datum publicatie ingekomen aanvraag,01_HOOFD_100,EMPTY,2011-06-21 11:30:04+00:00,01_HOOFD_100,registrer date of publishing received request,2011-02-23 17:26:29+00:00,complete,2011-02-24 23:00:00+00:00,J,3771484,560458,2011-06-19 22:00:00+00:00,G,Bouw,,Zaak afgehandeld,557669,2011-02-16 23:00:00+00:00,True,801.8616,,,,,
